Date,Hour,DryBulb,DewPnt,WetBulb,Humidity,ElecPrice,SYSLoad
2006-01-01,-1.5860237196007456,0.5495506101794676,1.482030674448475,1.0572035322373625,0.8395295970918311,0.1790116746592638,-0.25211531959342737
2006-01-01,-1.513866134541567,0.5495506101794676,1.505767471719753,1.0572035322373625,0.8885790009856844,0.1790116746592638,-0.44521230671331885
2006-01-01,-1.4417085494823885,0.5091936651126044,1.482030674448475,1.0327708182961262,0.8885790009856844,0.1790116746592638,-0.6839202524465179
2006-01-01,-1.3695509644232098,0.4688367200457398,1.458293877177199,1.0083381043548878,0.8885790009856844,0.1790116746592638,-0.886887180262797
2006-01-01,-1.297393379364031,0.4688367200457398,1.458293877177199,1.0083381043548878,0.8885790009856844,0.8767186471620179,-1.0260484463100412
2006-01-01,-1.2252357943048526,0.4688367200457398,1.458293877177199,1.0083381043548878,0.8885790009856844,0.8767186471620179,-1.1470857989955983
2006-01-01,-1.153078209245674,0.42847977497887657,1.482030674448475,1.0083381043548878,0.9866778087733913,0.8767186471620179,-1.2396595794592642
2006-01-01,-1.0809206241864955,0.38812282991201197,1.505767471719753,1.0083381043548878,1.0847766165610981,0.07933925001603345,-1.2806485221286497
2006-01-01,-1.0087630391273168,0.38812282991201197,1.505767471719753,1.0083381043548878,1.0847766165610981,0.1790116746592638,-1.3067140133811277
2006-01-01,-0.9366054540681382,0.38812282991201197,1.505767471719753,1.0083381043548878,1.0847766165610981,0.1790116746592638,-1.3477760045911977
2006-01-01,-0.8644478690089596,0.4890151925791721,1.505767471719753,1.0572035322373625,0.9376284048795379,0.1790116746592638,-1.3429202589386886
2006-01-01,-0.7922902839497811,0.5899075552463323,1.505767471719753,1.106068960119839,0.7904801931979776,0.1790116746592638,-1.2762681313927737
2006-01-01,-0.7201326988906024,0.8724061707143804,1.529504268991031,1.2282325298260284,0.49618376885386967,0.1790116746592638,-1.1273470503474075
2006-01-01,-0.6479751138314238,1.1549047902181235,1.5532410662623088,1.350396099532218,0.20188734254778398,0.1790116746592638,-0.8931936885426808
2006-01-01,-0.5758175287722452,1.941865214986279,1.6719250526186968,1.716886808650786,-0.5338537119360647,0.1790116746592638,-0.5765398820489744
2006-01-01,-0.5036599437130667,2.728825643790128,1.7906090389750846,2.083377517769354,-1.269594770343866,-4.505592283573483,-0.2355354449816764
2006-01-01,-0.43150235865388803,-0.06589280209020879,0.15277002250957195,1.6435886668270732,-2.9863239115336757,0.3783565239457599,0.1594867562303624
2006-01-01,-0.35934477359470945,-0.06589280209020879,-1.485068984461222,1.2037998158847902,-0.14145848127573174,0.1790116746592638,0.5273792728797978
2006-01-01,-0.2871871885355308,-0.06589280209020879,-1.9123313353442186,1.2770979577085049,-0.14145848127573174,0.1790116746592638,0.8182687565875912
2006-01-01,-0.21502960347635225,-0.06589280209020879,-0.25075552635478776,1.350396099532218,-0.14145848127573174,0.1790116746592638,1.0910140993518205
2006-01-01,-0.14287201841717365,-0.06589280209020879,-0.25075552635478776,1.448126955297169,-0.14145848127573174,0.1790116746592638,1.265865814361292
2006-01-01,-0.07071443335799506,-0.06589280209020879,-0.25075552635478776,1.5458578110621202,-0.14145848127573174,0.1790116746592638,1.400022999155595
2006-01-01,0.001443151701183541,-0.06589280209020879,-0.25075552635478776,1.6435886668270732,-0.14145848127573174,0.1790116746592638,1.5242237231432962
2006-01-01,0.07360073676036213,-0.06589280209020879,-0.25075552635478776,1.7413195225920244,-0.14145848127573174,0.1790116746592638,1.5479091022615938
2006-01-01,0.14575832181954074,-0.06589280209020879,-0.25075552635478776,1.790184950474499,-0.14145848127573174,0.1790116746592638,1.6184415542642239
2006-01-01,0.21791590687871934,-0.06589280209020879,-0.25075552635478776,1.8390503783569754,-0.14145848127573174,0.1790116746592638,1.655381616037114
2006-01-01,0.29007349193789794,-0.06589280209020879,-0.25075552635478776,1.8634830922982137,-0.14145848127573174,0.1790116746592638,1.6990046416161988
2006-01-01,0.3622310769970765,-0.06589280209020879,-0.25075552635478776,1.8879158062394519,-0.14145848127573174,0.1790116746592638,1.6670169661394982
2006-01-01,0.43438866205625515,-0.06589280209020879,-0.25075552635478776,1.9367812341219266,-0.14145848127573174,0.1790116746592638,1.6968616439393067
2006-01-01,0.5065462471154337,-0.06589280209020879,-0.25075552635478776,1.985646662004403,-0.14145848127573174,0.1790116746592638,1.6947602206856998
2006-01-01,0.5787038321746123,-0.06589280209020879,-0.25075552635478776,1.8879158062394519,-0.14145848127573174,0.1790116746592638,1.7295348051957051
2006-01-01,0.6508614172337909,-0.06589280209020879,-0.25075552635478776,1.790184950474499,-0.14145848127573174,0.1790116746592638,1.7266501295166616
2006-01-01,0.7230190022929696,-0.06589280209020879,-0.25075552635478776,1.8390503783569754,-0.14145848127573174,0.1790116746592638,1.697267314836375
2006-01-01,0.7951765873521481,-0.06589280209020879,-0.25075552635478776,1.8879158062394519,-0.14145848127573174,0.1790116746592638,1.7602717418596854
2006-01-01,0.8673341724113267,-0.06589280209020879,-0.25075552635478776,1.7413195225920244,-0.14145848127573174,0.1790116746592638,1.7792542014490806
2006-01-01,0.9394917574705053,-0.06589280209020879,-0.25075552635478776,1.5947232389445967,-0.14145848127573174,0.1790116746592638,1.7684234573560689
2006-01-01,1.011649342529684,-0.06589280209020879,-0.25075552635478776,1.5947232389445967,-0.14145848127573174,0.1790116746592638,1.710100596277726
2006-01-01,1.0838069275888624,-0.06589280209020879,-2.1022257135144393,1.5947232389445967,-0.14145848127573174,0.1790116746592638,1.6908259560106456
